,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
2148,1,60.0,43.0,1.0,21,16,0.0,94,36.0,6,6,17,7,29,0.0,3.321928094887362,32.0,99.0,4.0,1.0,1.0,50.0
2149,0,69.0,132.0,4.087462841250339,85,19,0.0,90,10.0,4,6,20,0,25,0.0,0.0,8.0,,5.0,1.584962500721156,0.0,70.0
2150,1,80.0,226.0,1.584962500721156,66,35,0.0,100,,7,8,36,2,47,0.0,0.0,2.0,77.0,5.0,3.0,0.0,62.0
2151,0,75.0,198.0,1.0,90,28,0.0,100,,7,8,29,1,28,0.0,1.0,59.0,44.0,4.0,1.584962500721156,2.0,47.0
2152,1,72.0,320.0,4.247927513443585,96,29,0.0,97,,5,7,30,0,20,0.0,1.0,74.0,56.0,9.0,1.584962500721156,2.0,92.0
2153,0,58.0,421.0,1.0,142,24,0.0,96,12.0,6,6,25,1,20,0.0,2.0,78.0,101.0,9.0,2.321928094887362,3.0,87.0
2154,1,56.0,204.0,3.169925001442312,89,11,2.321928094887362,64,2.0,4,4,15,1,7,0.0,0.0,60.0,,2.0,,,33.0
2155,1,72.0,263.0,4.0,103,22,0.0,100,,7,8,24,0,25,0.0,0.0,72.0,,9.0,1.584962500721156,1.584962500721156,92.0
2156,1,66.0,236.0,3.584962500721156,74,26,1.584962500721156,90,8.0,4,2,29,1,17,0.0,0.0,77.0,,4.0,1.0,1.584962500721156,100.0
2157,1,65.0,174.0,2.0,63,15,1.0,81,1.0,4,5,16,5,50,0.0,2.321928094887362,32.0,66.0,3.0,2.321928094887362,0.0,64.0
2158,1,63.0,62.0,2.807354922057604,31,8,0.0,100,,7,8,8,2,25,0.0,2.0,91.0,139.0,5.0,1.0,1.0,86.0
2159,1,68.0,113.0,3.321928094887362,45,33,0.0,100,,7,8,34,3,9,0.0,0.0,34.0,71.0,10.0,1.584962500721156,1.584962500721156,57.0
2160,1,66.0,290.0,3.584962500721156,136,20,0.0,96,9.0,4,6,23,1,43,0.0,1.584962500721156,51.0,65.0,5.0,2.0,1.584962500721156,90.0
2161,1,71.0,311.0,3.4594316186372973,114,40,0.0,100,,7,8,40,1,23,0.0,1.584962500721156,28.0,75.0,12.0,2.321928094887362,2.321928094887362,59.0
2162,0,69.0,127.0,1.0,57,16,0.0,94,9.0,4,6,18,2,28,0.0,2.0,28.0,100.0,3.0,2.0,0.0,60.0
2163,1,69.0,43.0,3.169925001442312,22,7,0.0,100,,7,8,8,1,50,0.0,1.0,58.0,77.0,3.0,2.0,1.0,86.0
2164,1,62.0,183.0,2.584962500721156,95,8,2.584962500721156,50,17.0,6,2,14,1,29,0.0,1.584962500721156,59.0,,1.0,1.0,1.0,50.0
2165,1,70.0,70.0,3.0,39,6,0.0,100,,7,8,6,2,17,0.0,0.0,96.0,,3.0,,2.0,75.0
2166,1,68.0,164.0,3.700439718141092,78,48,1.0,94,6.0,4,6,50,0,29,0.0,1.584962500721156,67.0,56.0,4.0,3.4594316186372973,1.584962500721156,74.0
2167,0,72.0,131.0,1.584962500721156,44,16,1.0,100,,7,8,18,2,47,0.0,0.0,4.0,51.0,3.0,2.0,0.0,86.0
2168,1,66.0,31.0,2.0,18,10,0.0,100,,7,8,10,2,10,0.0,1.0,53.0,82.0,9.0,1.0,1.584962500721156,100.0
2169,1,71.0,381.0,2.0,86,38,0.0,100,,7,8,39,3,18,0.0,2.0,35.0,53.0,8.0,2.0,2.0,65.0
2170,1,80.0,206.0,2.0,75,19,0.0,100,,7,8,20,4,25,0.0,1.0,36.0,88.0,4.0,2.0,1.0,70.0
2171,0,76.0,146.0,3.700439718141092,54,13,0.0,100,,7,8,14,0,36,0.0,0.0,48.0,49.0,2.0,2.0,0.0,100.0
2172,1,59.0,545.0,3.9068905956085187,130,30,0.0,80,6.0,4,6,30,0,37,0.0,0.0,80.0,77.0,9.0,2.584962500721156,2.0,88.0
2173,0,82.0,175.0,4.0,77,23,0.0,96,46.0,6,6,23,0,39,0.0,2.0,5.0,50.0,2.0,2.0,0.0,45.0
2174,1,54.0,137.0,3.0,77,3,3.807354922057604,43,8.0,4,2,16,1,43,0.0,0.0,13.0,93.0,1.0,1.0,0.0,67.0
2175,1,58.0,138.0,4.0,65,9,2.807354922057604,60,14.0,6,2,17,0,60,0.0,0.0,38.0,,3.0,1.0,0.0,80.0
2176,1,63.0,120.0,2.807354922057604,43,23,1.584962500721156,96,76.0,6,2,26,4,52,0.0,2.584962500721156,75.0,88.0,9.0,1.584962500721156,2.807354922057604,100.0
2177,0,85.0,327.0,5.426264754702098,136,15,0.0,93,44.0,6,6,15,0,47,0.0,1.584962500721156,0.0,,0.0,2.0,0.0,50.0
2178,1,60.0,123.0,1.0,47,18,0.0,100,,7,8,20,3,5,0.0,1.0,90.0,,6.0,1.0,2.584962500721156,70.0
2179,1,62.0,200.0,1.584962500721156,78,30,0.0,90,5.0,4,6,31,2,26,0.0,0.0,53.0,,6.0,1.0,0.0,54.0
2180,1,64.0,218.0,2.584962500721156,84,26,0.0,100,,7,8,26,2,15,0.0,1.0,66.0,95.0,14.0,2.0,3.0,82.0
2181,0,60.0,51.0,3.321928094887362,26,13,0.0,100,,7,8,13,1,15,0.0,2.0,66.0,4.0,7.0,1.584962500721156,1.0,91.0
2182,1,57.0,26.0,3.0,18,5,0.0,100,,7,8,5,1,60,0.0,1.0,100.0,,2.0,1.0,1.584962500721156,100.0
2183,1,62.0,132.0,3.584962500721156,69,27,0.0,96,52.0,6,6,27,1,41,0.0,1.584962500721156,66.0,83.0,4.0,2.0,1.584962500721156,88.0
2184,0,83.0,143.0,3.321928094887362,59,27,0.0,100,,7,8,27,1,37,0.0,1.0,4.0,,2.0,1.0,0.0,33.0
2185,1,74.0,390.0,0.0,81,24,1.0,93,7.0,0,2,27,3,44,0.0,1.0,26.0,87.0,2.0,1.584962500721156,0.0,40.0
2186,1,68.0,91.0,2.321928094887362,25,18,0.0,100,,7,8,21,10,19,0.0,2.321928094887362,14.0,52.0,4.0,2.0,1.0,44.0
2187,1,61.0,209.0,1.0,89,34,1.584962500721156,83,10.0,0,2,41,3,44,0.0,3.169925001442312,35.0,46.0,8.0,2.321928094887362,1.0,76.0
2188,1,65.0,176.0,2.321928094887362,84,29,2.0,91,1.0,0,2,32,2,22,0.0,0.0,7.0,90.0,7.0,2.321928094887362,1.0,55.0
2189,1,74.0,191.0,1.0,64,18,0.0,89,13.0,6,6,19,4,42,0.0,2.0,12.0,86.0,2.0,1.584962500721156,1.0,40.0
2190,1,64.0,38.0,1.0,22,11,0.0,87,13.0,6,6,15,3,47,0.0,2.807354922057604,40.0,90.0,4.0,2.584962500721156,0.0,82.0
2191,1,75.0,123.0,3.700439718141092,74,7,0.0,75,7.0,4,6,8,0,25,0.0,1.584962500721156,17.0,90.0,2.0,1.0,0.0,100.0
2192,1,77.0,137.0,4.392317422778761,68,17,0.0,100,,7,8,18,0,17,0.0,2.584962500721156,48.0,,2.0,1.0,1.0,60.0
2193,1,79.0,267.0,3.700439718141092,80,29,1.0,97,78.0,6,4,30,0,47,0.0,0.0,5.0,83.0,2.0,2.0,0.0,50.0
2194,0,83.0,122.0,0.0,61,24,0.0,100,,7,8,27,2,26,0.0,1.584962500721156,2.0,76.0,2.0,1.584962500721156,0.0,50.0
2195,1,65.0,304.0,1.0,89,39,1.0,93,1.0,4,6,40,2,8,0.0,1.0,18.0,76.0,11.0,1.584962500721156,0.0,46.0
2196,1,65.0,259.0,2.584962500721156,91,18,0.0,100,,7,8,27,2,11,0.0,1.0,89.0,,7.0,,2.584962500721156,80.0
2197,0,71.0,291.0,3.169925001442312,97,21,0.0,100,,7,8,21,1,52,0.0,1.0,87.0,70.0,5.0,2.0,1.0,100.0
2198,1,65.0,109.0,2.807354922057604,45,7,1.0,86,39.0,6,6,8,2,57,0.0,0.0,79.0,93.0,2.0,1.0,1.0,100.0
2199,1,94.0,203.0,3.700439718141092,125,9,0.0,100,,7,8,9,0,11,0.0,0.0,0.0,,0.0,1.0,0.0,25.0
2200,0,87.0,206.0,5.044394119358453,87,23,0.0,100,,7,8,23,0,30,0.0,2.0,6.0,,1.0,,0.0,13.0
2201,0,85.0,515.0,2.807354922057604,139,15,0.0,100,,7,8,15,1,47,0.0,0.0,28.0,,3.0,1.0,0.0,67.0
2202,1,64.0,56.0,3.9068905956085187,35,2,1.0,100,,0,8,4,0,100,0.0,0.0,,80.0,,1.584962500721156,,100.0
2203,0,84.0,380.0,2.584962500721156,109,24,0.0,100,,7,8,24,1,4,0.0,1.0,1.0,,3.0,1.0,0.0,27.0
2204,1,65.0,208.0,2.807354922057604,65,37,0.0,100,,7,8,37,4,14,0.0,1.584962500721156,47.0,65.0,13.0,2.0,2.807354922057604,73.0
2205,1,87.0,130.0,3.700439718141092,46,26,0.0,100,,7,8,26,0,12,0.0,0.0,4.0,,2.0,,0.0,40.0
2206,1,63.0,158.0,5.0,88,14,0.0,80,3.0,4,6,15,0,53,0.0,0.0,48.0,,3.0,1.0,1.0,80.0
2207,1,63.0,282.0,2.321928094887362,71,29,1.584962500721156,88,1.0,4,2,32,4,69,0.0,1.0,4.0,81.0,5.0,2.321928094887362,0.0,82.0
2208,1,71.0,357.0,2.0,112,29,0.0,93,16.0,6,6,29,1,48,0.0,0.0,70.0,52.0,8.0,2.584962500721156,1.0,100.0
2209,1,79.0,345.0,4.169925001442312,124,12,0.0,100,,7,8,12,0,33,0.0,2.0,53.0,,1.0,1.0,1.0,33.0
2210,0,77.0,409.0,4.0,137,33,0.0,100,,6,8,34,0,26,0.0,0.0,18.0,68.0,8.0,1.584962500721156,0.0,65.0
2211,1,70.0,69.0,4.247927513443585,44,10,0.0,100,,7,8,10,0,20,0.0,2.321928094887362,70.0,53.0,3.0,1.0,1.584962500721156,57.0
2212,0,85.0,245.0,4.523561956057013,106,16,0.0,94,59.0,6,6,16,0,25,0.0,0.0,0.0,,0.0,,0.0,0.0
2213,1,82.0,147.0,2.807354922057604,35,6,0.0,100,,7,8,6,2,50,0.0,0.0,16.0,73.0,1.0,1.584962500721156,0.0,75.0
2214,0,81.0,398.0,1.584962500721156,112,17,0.0,100,,7,8,18,2,33,0.0,0.0,47.0,60.0,5.0,1.584962500721156,1.0,64.0
2215,1,77.0,73.0,2.0,41,22,0.0,100,,7,8,22,2,27,0.0,1.0,0.0,94.0,1.0,2.0,0.0,29.0
2216,0,65.0,195.0,2.0,94,29,0.0,97,2.0,4,6,29,2,17,0.0,1.0,31.0,,6.0,1.0,1.584962500721156,47.0
2217,1,74.0,265.0,2.0,69,34,0.0,92,42.0,6,6,37,3,44,0.0,1.584962500721156,68.0,95.0,4.0,2.0,1.584962500721156,78.0
2218,1,68.0,198.0,3.169925001442312,96,37,0.0,97,18.0,6,6,37,2,27,0.0,3.169925001442312,54.0,65.0,6.0,2.0,1.584962500721156,56.0
2219,1,68.0,128.0,3.169925001442312,65,17,0.0,100,,7,8,17,2,65,0.0,2.807354922057604,81.0,50.0,2.0,2.584962500721156,1.584962500721156,88.0
2220,1,67.0,388.0,2.0,106,31,0.0,100,,7,8,31,1,19,0.0,0.0,83.0,69.0,14.0,2.0,3.4594316186372973,91.0
2221,1,68.0,184.0,4.169925001442312,60,24,0.0,80,1.0,4,6,25,0,40,0.0,0.0,13.0,28.0,1.0,2.0,1.0,50.0
2222,1,66.0,121.0,1.0,36,6,0.0,100,,7,8,7,5,29,0.0,2.0,104.0,100.0,3.0,1.584962500721156,2.0,100.0
2223,0,60.0,143.0,1.0,78,34,1.0,86,24.0,6,5,37,1,30,0.0,0.0,75.0,,5.0,1.0,2.0,67.0
2224,0,88.0,374.0,2.584962500721156,104,41,0.0,100,,7,8,44,1,43,0.0,0.0,4.0,,7.0,2.321928094887362,0.0,92.0
2225,0,57.0,179.0,3.700439718141092,70,13,1.584962500721156,75,0.0,3,4,16,0,44,0.0,0.0,19.0,87.0,4.0,1.584962500721156,0.0,75.0
2226,0,88.0,330.0,1.584962500721156,93,18,0.0,100,,7,8,19,1,32,0.0,1.0,3.0,99.0,6.0,1.0,0.0,64.0
2227,1,62.0,132.0,3.0,69,31,0.0,100,,7,8,33,2,24,0.0,1.0,87.0,96.0,7.0,2.321928094887362,2.321928094887362,69.0
2228,1,69.0,78.0,2.584962500721156,40,16,0.0,100,,7,8,16,1,25,0.0,1.584962500721156,69.0,,3.0,1.584962500721156,1.584962500721156,83.0
2229,1,61.0,188.0,3.4594316186372973,83,41,0.0,98,4.0,4,6,41,1,37,0.0,1.0,24.0,81.0,1.0,2.321928094887362,1.0,44.0
2230,0,70.0,92.0,3.584962500721156,57,16,0.0,88,16.0,6,6,16,1,44,0.0,0.0,37.0,61.0,1.0,2.0,0.0,67.0
2231,1,59.0,42.0,1.0,18,11,1.584962500721156,100,,7,8,14,4,58,0.0,1.0,59.0,89.0,4.0,2.321928094887362,1.0,89.0
2232,1,63.0,272.0,2.807354922057604,59,6,1.0,100,,6,8,6,3,17,0.0,0.0,97.0,,3.0,1.0,1.584962500721156,100.0
2233,1,66.0,64.0,1.584962500721156,41,21,0.0,95,41.0,6,6,22,2,27,0.0,2.0,67.0,47.0,3.0,2.0,1.584962500721156,50.0
2234,1,60.0,117.0,2.321928094887362,52,24,1.584962500721156,92,7.0,4,6,27,1,33,0.0,1.0,32.0,76.0,6.0,2.0,0.0,90.0
2235,0,72.0,413.0,3.4594316186372973,70,31,0.0,97,54.0,6,6,31,2,74,0.0,1.0,25.0,,2.0,1.0,1.0,43.0
2236,0,68.0,295.0,2.0,107,20,0.0,90,2.0,4,6,21,1,24,0.0,1.0,32.0,,4.0,1.0,1.584962500721156,56.0
2237,1,64.0,175.0,2.321928094887362,63,27,0.0,100,,7,8,27,5,30,0.0,0.0,63.0,86.0,10.0,2.0,2.321928094887362,81.0
2238,1,59.0,148.0,4.906890595608519,79,9,1.0,60,11.0,4,5,10,0,60,0.0,0.0,86.0,46.0,2.0,2.584962500721156,1.0,100.0
2239,1,76.0,66.0,1.584962500721156,31,5,0.0,100,,7,8,7,3,0,0.0,1.0,47.0,,3.0,,1.584962500721156,100.0
2240,0,70.0,320.0,2.321928094887362,65,31,0.0,100,,7,8,28,4,29,,2.321928094887362,32.0,76.0,4.0,2.0,1.0,47.0
2241,0,85.0,,3.9068905956085187,140,24,0.0,100,,7,8,0,0,50,,0.0,26.0,70.0,4.0,2.321928094887362,0.0,73.0
2242,1,47.0,204.0,4.087462841250339,100,25,1.584962500721156,89,1.0,0,6,28,0,21,,1.0,76.0,,9.0,1.0,2.0,85.0
2243,1,66.0,72.0,3.807354922057604,71,13,0.0,93,1.0,4,6,17,0,29,,0.0,58.0,,4.0,1.0,1.584962500721156,83.0
2244,1,72.0,261.0,4.807354922057604,131,16,1.0,94,13.0,6,6,16,0,25,,0.0,11.0,,1.0,1.0,0.0,29.0
2245,1,80.0,157.0,2.584962500721156,133,27,0.0,78,,6,6,22,1,48,,0.0,6.0,64.0,6.0,2.0,0.0,82.0
2246,1,63.0,83.0,2.807354922057604,63,23,0.0,91,27.0,6,6,10,1,22,,1.0,82.0,4.0,13.0,1.584962500721156,2.0,89.0
2247,1,59.0,162.0,5.087462841250339,74,11,1.584962500721156,71,9.0,4,3,14,0,43,,0.0,83.0,17.0,4.0,2.0,1.0,100.0
2248,1,69.0,306.0,3.169925001442312,48,21,0.0,91,18.0,6,6,37,1,27,,1.0,38.0,77.0,5.0,2.0,1.584962500721156,50.0
2249,0,87.0,32.0,1.584962500721156,89,20,0.0,100,,5,7,3,1,18,,0.0,14.0,22.0,4.0,1.0,0.0,83.0
2250,0,88.0,,4.087462841250339,121,24,0.0,100,,7,8,0,0,17,,0.0,0.0,52.0,1.0,1.584962500721156,0.0,30.0
2251,1,64.0,194.0,3.169925001442312,76,24,1.0,88,9.0,4,2,26,2,48,,0.0,69.0,77.0,7.0,2.807354922057604,2.807354922057604,76.0
2252,1,68.0,207.0,1.584962500721156,86,30,0.0,94,2.0,4,6,57,3,16,,1.584962500721156,19.0,51.0,3.0,1.584962500721156,0.0,36.0
2253,1,71.0,428.0,2.321928094887362,99,35,1.0,94,4.0,3,5,13,3,19,,1.0,8.0,67.0,6.0,1.584962500721156,1.0,50.0
2254,0,66.0,115.0,3.0,109,35,0.0,100,,7,8,3,2,40,,1.0,82.0,67.0,4.0,2.321928094887362,2.0,90.0
2255,1,64.0,260.0,1.0,61,17,1.0,95,6.0,2,4,23,5,26,,0.0,68.0,88.0,3.0,1.584962500721156,1.0,71.0
2256,1,63.0,145.0,1.584962500721156,23,12,1.0,100,,7,8,3,5,23,,0.0,49.0,61.0,7.0,1.584962500721156,1.584962500721156,92.0
2257,0,65.0,209.0,3.169925001442312,56,41,1.0,98,2.0,0,2,47,4,38,,0.0,0.0,69.0,3.0,2.807354922057604,0.0,43.0
2258,1,63.0,37.0,3.9068905956085187,60,16,1.0,94,32.0,0,6,21,0,13,,1.584962500721156,57.0,80.0,7.0,1.584962500721156,1.584962500721156,82.0
2259,0,63.0,202.0,2.807354922057604,31,9,1.584962500721156,90,34.0,6,2,25,4,20,,1.0,49.0,81.0,6.0,1.584962500721156,1.0,89.0
2260,0,74.0,191.0,2.321928094887362,66,37,0.0,97,13.0,6,6,26,1,57,,0.0,33.0,83.0,4.0,2.807354922057604,0.0,63.0
2261,1,56.0,203.0,3.169925001442312,80,22,0.0,95,3.0,4,6,19,2,14,,0.0,77.0,11.0,7.0,1.584962500721156,2.321928094887362,77.0
2262,1,66.0,,3.169925001442312,77,16,1.0,88,72.0,6,6,0,2,13,,1.0,43.0,,3.0,1.0,1.0,63.0
2263,0,89.0,256.0,2.0,100,19,0.0,100,,7,8,27,2,47,,1.0,0.0,73.0,0.0,2.321928094887362,0.0,57.0
2264,0,76.0,179.0,3.0,91,22,0.0,100,,7,8,45,1,45,,0.0,40.0,88.0,4.0,1.584962500721156,1.0,78.0
2265,0,60.0,192.0,4.169925001442312,100,28,1.584962500721156,74,5.0,4,5,34,0,26,,2.0,85.0,82.0,10.0,1.584962500721156,2.0,93.0
2266,0,76.0,381.0,2.584962500721156,120,18,1.0,89,40.0,6,3,19,2,42,,2.0,29.0,36.0,2.0,2.0,1.0,56.0
2267,1,71.0,171.0,3.584962500721156,62,17,0.0,88,69.0,6,6,20,1,35,,0.0,41.0,67.0,3.0,1.584962500721156,1.0,56.0
2268,1,62.0,298.0,4.087462841250339,62,30,1.0,97,21.0,6,3,53,0,32,,1.584962500721156,70.0,56.0,8.0,2.0,2.0,79.0
2269,1,62.0,201.0,2.0,84,31,1.0,69,11.0,4,5,39,2,9,,2.321928094887362,13.0,99.0,4.0,1.0,1.584962500721156,36.0
2270,1,70.0,154.0,3.169925001442312,124,9,1.0,70,5.0,3,5,24,1,50,,1.0,9.0,,1.0,1.0,0.0,40.0
2271,1,63.0,227.0,2.0,63,16,2.0,55,20.0,6,4,31,3,20,,1.0,28.0,100.0,6.0,1.584962500721156,0.0,73.0
2272,0,66.0,311.0,3.321928094887362,84,32,1.0,100,,7,8,33,3,39,,0.0,48.0,64.0,9.0,2.584962500721156,1.0,74.0
2273,1,75.0,61.0,4.087462841250339,63,5,0.0,67,16.0,6,6,13,0,50,,1.0,43.0,,2.0,1.0,0.0,75.0
2274,0,71.0,55.0,2.0,30,20,0.0,100,,7,8,14,4,45,,1.0,40.0,94.0,6.0,2.321928094887362,0.0,91.0
2275,1,43.0,255.0,2.0,119,29,1.0,63,1.0,4,6,3,4,33,,1.0,63.0,67.0,7.0,2.807354922057604,2.584962500721156,72.0
2276,1,55.0,258.0,3.169925001442312,51,28,0.0,93,4.0,4,6,22,2,38,,1.0,55.0,99.0,9.0,2.0,2.584962500721156,71.0
2277,1,83.0,255.0,2.0,72,29,0.0,100,,7,8,34,2,21,,1.584962500721156,2.0,,5.0,1.0,0.0,38.0
2278,0,81.0,216.0,2.321928094887362,70,32,0.0,100,,7,8,22,5,22,,0.0,4.0,54.0,8.0,1.584962500721156,0.0,56.0
2279,1,70.0,84.0,3.169925001442312,40,15,1.0,88,60.0,6,5,16,1,25,,0.0,7.0,69.0,2.0,2.0,0.0,56.0
2280,0,72.0,330.0,2.321928094887362,104,33,0.0,97,23.0,6,6,32,5,21,,1.0,20.0,59.0,7.0,1.584962500721156,1.584962500721156,47.0
2281,1,64.0,224.0,2.0,102,36,0.0,94,1.0,4,6,9,1,11,,0.0,71.0,23.0,6.0,1.584962500721156,1.584962500721156,56.0
2282,1,65.0,,1.0,6,2,0.0,100,,7,8,0,2,67,,2.321928094887362,25.0,100.0,1.0,1.584962500721156,,100.0
2283,1,57.0,192.0,3.807354922057604,71,26,0.0,89,8.0,4,6,37,0,59,,1.584962500721156,60.0,49.0,7.0,2.321928094887362,1.584962500721156,100.0
2284,1,82.0,161.0,2.321928094887362,75,25,0.0,96,74.0,6,6,19,1,67,,2.584962500721156,9.0,87.0,2.0,1.584962500721156,,100.0
2285,0,74.0,260.0,3.0,61,45,1.0,96,60.0,6,5,47,1,24,,1.584962500721156,14.0,87.0,6.0,2.0,1.0,43.0
2286,1,87.0,182.0,2.0,83,20,0.0,100,,7,8,13,4,35,,0.0,5.0,54.0,5.0,1.584962500721156,0.0,47.0
2287,0,70.0,183.0,4.807354922057604,97,16,1.584962500721156,89,66.0,6,2,25,0,33,,1.0,79.0,,3.0,1.0,1.0,100.0
2288,1,62.0,170.0,2.0,34,15,0.0,100,,7,8,13,7,20,,0.0,67.0,100.0,10.0,1.584962500721156,2.0,100.0
2289,0,88.0,160.0,3.807354922057604,79,7,0.0,100,,7,8,14,0,29,,0.0,8.0,72.0,2.0,1.584962500721156,0.0,67.0
2290,1,68.0,160.0,4.643856189774724,117,7,0.0,33,2.0,4,6,22,0,33,,0.0,41.0,,2.0,1.584962500721156,,57.0
2291,1,56.0,182.0,2.0,85,18,0.0,78,2.0,4,6,34,1,33,,1.0,53.0,15.0,5.0,1.584962500721156,2.0,80.0
2292,1,56.0,412.0,2.321928094887362,97,29,2.0,78,2.0,0,2,30,2,59,,1.584962500721156,6.0,75.0,1.0,2.584962500721156,,60.0
2293,0,55.0,312.0,2.0,72,24,2.0,78,1.0,3,3,27,6,22,,1.0,18.0,71.0,10.0,1.584962500721156,1.0,55.0
2294,1,75.0,235.0,3.807354922057604,139,26,1.0,100,,6,8,44,0,35,,0.0,13.0,,2.0,1.0,0.0,57.0
2295,1,74.0,115.0,3.807354922057604,31,10,0.0,100,,7,8,35,0,40,,1.0,21.0,73.0,3.0,1.584962500721156,1.0,86.0
2296,0,82.0,224.0,2.0,122,20,0.0,100,,7,8,5,2,10,,1.0,16.0,,8.0,,1.0,73.0
2297,0,63.0,264.0,2.584962500721156,41,16,1.0,94,3.0,0,2,16,3,47,,0.0,27.0,74.0,4.0,2.0,0.0,73.0
2298,1,70.0,333.0,1.0,49,13,1.584962500721156,100,,6,8,20,2,36,,2.0,8.0,96.0,1.0,2.0,0.0,50.0
2299,1,75.0,212.0,2.807354922057604,52,16,1.0,88,20.0,6,5,24,2,53,,1.584962500721156,16.0,44.0,2.0,1.584962500721156,,44.0
2300,1,67.0,110.0,3.0,46,33,1.0,97,9.0,4,4,38,1,26,,1.0,41.0,23.0,9.0,1.584962500721156,1.584962500721156,87.0
2301,1,57.0,108.0,4.0,68,21,1.0,95,8.0,0,6,19,0,57,,0.0,68.0,80.0,3.0,2.584962500721156,0.0,89.0
2302,0,72.0,166.0,1.584962500721156,58,29,0.0,100,,7,8,33,5,20,,0.0,34.0,90.0,4.0,1.584962500721156,1.0,33.0
2303,1,71.0,146.0,2.321928094887362,52,17,1.0,89,14.0,6,2,46,3,22,,1.584962500721156,33.0,92.0,4.0,1.584962500721156,1.0,86.0
2304,1,59.0,174.0,2.0,62,44,0.0,100,,7,8,38,5,20,,2.0,71.0,,13.0,1.584962500721156,2.807354922057604,75.0
2305,1,74.0,202.0,3.321928094887362,89,27,0.0,100,,7,8,34,1,15,,0.0,51.0,,6.0,1.0,2.0,67.0
2306,0,81.0,291.0,2.807354922057604,65,5,0.0,80,67.0,6,6,10,1,40,,0.0,1.0,,2.0,1.0,0.0,75.0
2307,0,93.0,264.0,2.807354922057604,124,15,0.0,100,,7,8,26,1,0,,0.0,0.0,,1.0,,0.0,9.0
2308,0,76.0,185.0,2.321928094887362,69,32,0.0,97,25.0,6,6,34,3,13,,1.0,16.0,54.0,4.0,2.0,0.0,41.0
2309,0,57.0,277.0,3.321928094887362,98,28,0.0,93,4.0,4,6,9,2,39,,0.0,71.0,90.0,7.0,1.584962500721156,2.584962500721156,69.0
2310,1,73.0,,1.0,104,12,1.0,93,5.0,3,5,0,1,43,,1.0,0.0,100.0,1.0,1.584962500721156,0.0,50.0
2311,0,86.0,271.0,3.4594316186372973,113,26,0.0,100,,7,8,32,2,27,,1.0,13.0,50.0,2.0,2.0,0.0,33.0
2312,1,78.0,125.0,2.321928094887362,97,16,0.0,94,67.0,6,6,9,1,19,,0.0,36.0,17.0,6.0,1.584962500721156,1.0,80.0
2313,1,65.0,242.0,2.321928094887362,28,6,1.584962500721156,75,13.0,6,2,7,3,63,,1.584962500721156,23.0,87.0,1.0,2.0,0.0,100.0
2314,1,67.0,351.0,3.584962500721156,98,7,1.584962500721156,86,30.0,6,6,8,1,14,,0.0,59.0,,3.0,,1.0,60.0
2315,1,61.0,219.0,3.0,18,15,0.0,100,,7,8,4,3,20,,1.584962500721156,58.0,98.0,7.0,2.0,2.0,77.0
2316,1,65.0,237.0,0.0,90,42,0.0,98,43.0,6,6,62,2,58,,2.0,60.0,90.0,4.0,2.321928094887362,2.321928094887362,80.0
2317,0,79.0,135.0,4.700439718141092,93,28,0.0,96,45.0,6,6,24,0,50,,0.0,13.0,66.0,1.0,2.321928094887362,0.0,45.0
2318,1,72.0,186.0,3.807354922057604,55,25,1.0,92,37.0,6,6,43,0,24,,0.0,29.0,,4.0,1.0,1.0,71.0
2319,0,85.0,68.0,2.807354922057604,84,26,0.0,100,,7,8,7,1,27,,0.0,2.0,68.0,2.0,2.584962500721156,0.0,57.0
2320,0,82.0,426.0,2.0,115,33,0.0,100,,7,8,32,2,21,,1.0,13.0,56.0,4.0,1.584962500721156,0.0,58.0
2321,1,76.0,94.0,1.584962500721156,49,25,0.0,100,,7,8,30,5,33,,2.321928094887362,20.0,81.0,2.0,2.321928094887362,0.0,40.0
2322,1,61.0,197.0,2.0,43,13,0.0,100,,7,8,11,3,23,,1.584962500721156,90.0,40.0,5.0,2.0,2.584962500721156,89.0
2323,1,63.0,84.0,1.584962500721156,65,25,0.0,96,0.0,4,6,7,2,50,,1.584962500721156,46.0,98.0,3.0,1.0,1.584962500721156,50.0
2324,1,71.0,247.0,2.0,72,49,0.0,100,,6,7,74,3,66,,1.584962500721156,83.0,61.0,10.0,2.584962500721156,1.0,94.0
2325,1,55.0,116.0,3.9068905956085187,60,15,1.0,59,6.0,3,5,3,0,24,,0.0,85.0,8.0,3.0,1.584962500721156,1.584962500721156,83.0
2326,1,67.0,248.0,3.321928094887362,45,30,1.0,94,28.0,6,5,28,2,16,,0.0,40.0,77.0,6.0,2.321928094887362,1.0,45.0
2327,1,77.0,117.0,4.087462841250339,59,11,0.0,100,,7,8,12,0,18,,1.0,34.0,,2.0,1.0,1.0,38.0
